System,Architecture,Password,Antivirus,Browsers,3rd Party Applications,Number of Users,Firewall,Security Patch,Peer to Peer Network,Total Security Rating
1.0,0.8,0.0,1.0,0.6,0.2,0.8,0.0,0.0,0.0,0.34690000000000004
0.9,0.8,1.0,1.0,1.0,0.6,0.8,1.0,0.0,0.4,0.75673
0.9,0.8,1.0,0.0,0.8,0.05,0.0,0.0,0.0,1.0,0.46970999999999996
0.9,0.0,0.0,0.0,0.3,0.4,0.4,0.0,1.0,1.0,0.37655000000000005
0.9,0.8,0.0,0.3,1.0,0.05,0.6,1.0,0.1,1.0,0.50986
0.9,1.0,0.2,0.0,1.0,1.0,0.4,0.2,1.0,0.0,0.53011
0.9,0.8,0.0,0.3,1.0,0.0,0.3,0.0,1.0,0.0,0.34997
0.9,0.0,1.0,1.0,0.0,1.0,1.0,0.2,0.1,1.0,0.6601400000000001
1.0,1.0,0.2,1.0,0.3,0.05,0.0,1.0,0.1,0.0,0.46990999999999994
0.9,0.0,1.0,0.3,0.3,1.0,0.6,0.2,0.1,0.4,0.5367400000000001
0.9,0.0,1.0,0.3,1.0,0.2,0.6,0.0,0.1,0.0,0.41002
1.0,0.8,0.2,1.0,0.8,0.6,0.0,0.0,0.1,0.4,0.47023000000000004
0.9,0.8,0.2,1.0,0.0,0.0,0.4,0.0,0.0,0.0,0.29005000000000003
0.9,1.0,1.0,0.3,0.0,0.0,0.6,0.0,0.0,1.0,0.47301000000000004
0.9,0.8,1.0,0.3,0.8,0.6,0.4,0.0,0.0,1.0,0.5866100000000001
0.9,0.0,1.0,1.0,0.0,0.6,0.05,1.0,0.0,1.0,0.67154
0.9,0.8,0.0,1.0,0.8,1.0,0.8,0.0,0.0,0.0,0.45715000000000006
1.0,0.0,0.0,1.0,0.0,1.0,0.6,1.0,1.0,1.0,0.68674
0.9,0.0,0.0,1.0,0.8,0.05,0.3,1.0,1.0,0.0,0.49335000000000007
1.0,0.8,0.0,0.0,0.8,0.05,0.4,0.2,1.0,1.0,0.45310000000000006
0.9,1.0,0.2,1.0,0.8,0.2,0.4,0.2,1.0,1.0,0.60997
0.9,0.0,1.0,0.0,1.0,0.6,0.4,1.0,0.0,1.0,0.64983
0.9,0.0,1.0,0.0,0.8,0.2,0.6,1.0,0.1,0.4,0.53976
0.9,0.0,0.0,0.0,0.3,0.2,0.3,0.0,0.0,0.4,0.18665
0.9,0.8,1.0,1.0,1.0,1.0,0.3,1.0,0.1,0.0,0.7635
0.9,0.0,0.2,1.0,0.3,1.0,1.0,0.2,0.1,0.0,0.44708
0.9,1.0,0.2,0.0,0.8,0.05,0.05,0.0,1.0,0.0,0.35150000000000003
0.9,1.0,0.2,1.0,0.8,0.6,0.8,0.2,0.1,0.4,0.52692
1.0,0.8,1.0,1.0,0.8,0.0,0.0,0.2,0.0,0.0,0.49996
0.9,0.0,1.0,1.0,0.8,0.4,0.4,0.2,0.1,1.0,0.6133800000000001
0.9,1.0,0.0,0.3,0.8,0.05,0.2,0.2,0.0,0.0,0.28001000000000004
0.9,1.0,0.2,0.0,0.3,0.05,1.0,0.0,0.1,0.0,0.25992000000000004
0.9,0.8,0.0,1.0,0.0,0.2,0.0,0.0,0.1,0.0,0.2801
0.9,1.0,0.0,0.3,0.0,0.2,0.2,1.0,1.0,0.0,0.45307
0.9,0.0,0.2,0.3,0.8,1.0,0.4,1.0,1.0,0.0,0.58677
0.9,0.8,1.0,1.0,0.6,0.4,0.2,1.0,1.0,0.0,0.74319
0.9,1.0,0.2,0.3,0.8,1.0,0.6,0.0,1.0,1.0,0.6267500000000001
1.0,1.0,0.2,1.0,1.0,0.6,0.8,0.2,1.0,0.4,0.64018
0.9,0.0,0.0,0.0,0.8,0.0,0.8,1.0,1.0,1.0,0.50307
0.9,0.8,1.0,1.0,0.6,0.2,0.3,0.2,0.0,0.0,0.5133500000000001
1.0,0.0,1.0,1.0,0.0,0.05,0.05,1.0,1.0,0.0,0.6080500000000001
0.9,0.0,0.2,1.0,0.8,0.0,0.4,0.0,0.0,1.0,0.39011
1.0,0.0,0.2,1.0,0.8,0.6,0.0,1.0,0.1,1.0,0.6100899999999999
0.9,0.0,1.0,0.3,0.8,0.0,0.2,1.0,0.0,1.0,0.57969
0.9,0.0,0.0,1.0,0.0,0.2,0.05,1.0,0.1,1.0,0.46159
0.9,0.0,0.2,0.0,0.3,0.0,0.0,0.2,0.0,0.0,0.16989
0.9,0.0,0.0,0.0,1.0,0.2,0.6,0.0,0.0,1.0,0.30337000000000003
0.9,0.0,1.0,0.0,1.0,0.05,0.4,0.2,0.1,0.0,0.37988
0.9,0.8,0.0,0.3,0.0,0.0,0.0,1.0,0.0,1.0,0.40635000000000004
1.0,0.8,0.0,0.0,1.0,1.0,0.6,0.2,1.0,0.4,0.5401200000000002
1.0,0.8,0.0,0.0,0.8,0.4,0.05,1.0,1.0,0.4,0.53479
0.9,0.8,1.0,0.3,0.0,0.05,0.0,0.0,1.0,0.0,0.44633
1.0,0.8,1.0,1.0,0.8,0.4,0.05,0.0,1.0,1.0,0.72823
0.9,0.8,0.0,0.0,0.3,1.0,0.8,1.0,0.0,0.0,0.45675
0.9,0.0,0.0,0.3,0.6,0.05,0.2,0.2,0.1,0.4,0.25
0.9,1.0,0.0,0.0,0.6,0.05,0.0,1.0,0.1,0.4,0.38642000000000004
0.9,0.0,0.2,0.3,0.6,0.2,0.6,1.0,0.0,0.0,0.37331000000000003
0.9,0.8,0.0,0.3,0.8,1.0,0.3,0.0,0.1,1.0,0.48019999999999996
1.0,0.8,0.0,0.0,0.3,0.2,1.0,0.2,0.1,1.0,0.36987000000000003
1.0,0.8,0.0,0.3,0.0,1.0,0.4,0.2,0.1,1.0,0.46673
1.0,0.0,0.2,1.0,0.8,1.0,0.3,0.0,1.0,1.0,0.63026
0.9,1.0,1.0,1.0,1.0,0.4,0.4,1.0,0.1,0.4,0.7399600000000001
0.9,0.8,0.0,1.0,0.8,1.0,0.05,0.2,0.1,0.0,0.46873
1.0,0.8,1.0,0.3,0.8,0.4,0.3,0.0,0.1,1.0,0.57653
0.9,0.8,1.0,0.0,0.8,0.4,0.4,0.0,0.1,0.0,0.43992000000000003
0.9,0.0,0.2,0.0,0.8,0.6,0.8,0.0,1.0,0.4,0.42339000000000004
0.9,1.0,0.0,1.0,0.3,0.0,0.8,0.2,0.1,0.0,0.34009999999999996
0.9,0.8,0.2,1.0,0.3,0.05,0.8,1.0,1.0,0.4,0.60319
1.0,1.0,0.0,0.0,1.0,0.0,0.4,0.0,0.0,0.4,0.28662
0.9,1.0,0.0,0.0,0.8,0.4,0.05,1.0,1.0,0.4,0.5381199999999999
0.9,0.8,1.0,1.0,0.0,0.2,0.6,0.0,0.1,1.0,0.56654
0.9,1.0,0.0,1.0,0.0,0.6,0.2,0.2,0.1,0.0,0.38018
0.9,1.0,0.0,1.0,0.3,0.6,0.05,1.0,0.0,0.4,0.53174
1.0,1.0,0.2,0.3,0.8,0.4,0.3,1.0,0.1,0.0,0.48995
1.0,0.0,0.0,0.0,1.0,0.2,0.4,0.2,0.0,0.4,0.27338
0.9,1.0,1.0,0.3,0.6,0.05,0.05,0.0,0.1,0.0,0.41149
1.0,1.0,1.0,0.3,0.3,0.0,0.0,0.2,0.1,0.4,0.45969
0.9,1.0,0.0,1.0,0.3,0.2,0.3,0.0,0.1,0.4,0.36344
0.9,0.0,1.0,0.3,0.6,0.05,0.4,0.0,0.1,0.0,0.35658
0.9,1.0,0.2,1.0,0.8,0.6,0.4,1.0,0.0,0.4,0.6101300000000001
0.9,0.8,0.0,0.3,0.0,0.05,0.0,0.0,0.1,0.4,0.22988
0.9,0.8,1.0,1.0,0.8,0.6,0.05,0.0,0.0,0.4,0.5851200000000001
0.9,0.0,0.0,1.0,0.8,0.4,0.0,0.0,1.0,0.0,0.3968900000000001
1.0,1.0,0.0,0.0,0.0,0.6,0.8,0.2,0.0,1.0,0.39992
0.9,0.0,1.0,0.3,0.8,0.6,0.8,0.2,0.0,1.0,0.57333
1.0,0.8,1.0,0.0,0.3,0.6,1.0,1.0,0.1,0.4,0.63643
0.9,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.8634699999999998
0.9,0.0,0.2,0.0,0.0,0.4,0.3,1.0,1.0,1.0,0.51967
1.0,1.0,1.0,1.0,0.6,1.0,1.0,1.0,1.0,1.0,0.9732800000000001
0.9,0.0,0.2,1.0,0.3,0.0,0.8,0.2,1.0,0.4,0.43667
1.0,0.0,0.2,1.0,0.8,0.05,0.8,1.0,0.0,0.4,0.4934
0.9,0.8,1.0,1.0,0.6,0.6,0.2,0.0,1.0,1.0,0.73661
0.9,0.8,0.2,0.0,0.6,0.2,1.0,0.2,0.0,1.0,0.40323000000000003
0.9,1.0,1.0,0.3,0.8,1.0,0.8,0.2,0.1,1.0,0.7033600000000001
0.9,1.0,0.0,1.0,0.6,0.4,0.6,1.0,1.0,1.0,0.7032700000000001
0.9,1.0,0.2,0.3,0.3,0.2,0.6,0.0,0.1,0.0,0.29666000000000003
0.9,0.8,0.2,0.0,1.0,1.0,0.0,0.0,1.0,0.4,0.51675
0.9,0.8,0.2,0.0,0.8,0.0,0.6,0.0,0.1,0.0,0.25996
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.4333
0.9,1.0,0.0,0.3,0.3,0.6,0.8,0.0,1.0,1.0,0.51329
0.9,0.0,0.0,0.0,0.8,0.05,1.0,1.0,0.0,0.4,0.35659
0.9,0.0,0.2,1.0,0.0,0.2,0.0,0.0,1.0,1.0,0.44993
0.9,0.8,0.2,0.0,0.6,0.6,0.3,0.0,0.0,1.0,0.40664999999999996
0.9,0.0,0.0,0.0,0.6,1.0,1.0,0.2,0.0,0.4,0.36358999999999997
0.9,0.8,0.2,1.0,0.0,0.0,0.05,1.0,0.0,0.4,0.45152000000000003
1.0,1.0,1.0,1.0,0.8,0.0,0.2,0.0,1.0,1.0,0.6931200000000001
0.9,0.8,0.0,1.0,0.8,1.0,0.2,0.0,1.0,0.0,0.53701
0.9,1.0,0.0,1.0,0.8,0.05,0.4,0.0,0.0,1.0,0.43009
0.9,1.0,0.2,0.3,0.8,0.6,0.4,0.0,1.0,0.0,0.46673
0.9,1.0,1.0,1.0,1.0,0.4,0.8,0.2,1.0,0.4,0.73667
0.9,0.0,0.0,0.0,0.6,0.4,0.3,0.0,0.1,1.0,0.30334000000000005
0.9,0.0,0.0,0.0,0.0,0.05,1.0,0.0,1.0,0.4,0.26985000000000003
0.9,1.0,1.0,1.0,0.3,0.4,0.3,1.0,1.0,0.0,0.73981
0.9,0.8,0.0,0.3,0.8,0.4,0.4,0.2,1.0,1.0,0.51993
0.9,0.0,1.0,0.0,0.3,0.6,0.6,0.2,0.1,0.0,0.41328000000000004
0.9,1.0,0.0,1.0,0.8,0.0,1.0,0.0,1.0,1.0,0.54335
0.9,0.0,0.0,0.0,0.0,1.0,0.05,0.2,0.0,0.0,0.25182000000000004
0.9,1.0,0.0,1.0,0.3,0.4,0.0,0.0,0.1,0.4,0.38014
0.9,0.0,0.0,1.0,0.8,0.2,0.4,0.2,0.1,1.0,0.4201600000000001
0.9,0.8,0.0,0.0,0.8,0.05,0.2,1.0,0.0,0.4,0.38315
0.9,0.0,1.0,0.0,0.3,0.2,0.0,0.2,0.1,0.0,0.33980000000000005
0.9,0.0,0.2,1.0,0.0,0.6,0.3,0.0,0.0,0.0,0.31359000000000004
1.0,0.8,0.2,0.0,1.0,1.0,1.0,0.2,1.0,0.0,0.54682
0.9,0.8,0.2,1.0,0.8,0.05,0.6,1.0,0.0,1.0,0.58995
0.9,0.8,0.0,1.0,1.0,0.2,1.0,0.2,0.0,0.4,0.43691
1.0,0.0,1.0,0.3,0.8,0.2,0.3,0.2,1.0,1.0,0.61308
1.0,1.0,1.0,0.3,1.0,0.05,0.05,1.0,1.0,1.0,0.7712100000000001
0.9,0.8,1.0,1.0,0.8,0.6,0.0,0.2,0.0,0.4,0.61009
0.9,0.0,0.2,1.0,0.6,1.0,1.0,0.0,1.0,1.0,0.63029
1.0,0.0,1.0,0.0,0.8,0.0,0.4,0.0,0.0,0.4,0.37316000000000005
0.9,0.0,0.0,1.0,0.6,0.6,1.0,1.0,0.1,0.0,0.48694000000000004
1.0,0.0,1.0,0.3,0.8,0.05,0.05,0.0,1.0,1.0,0.5580499999999999
1.0,0.8,0.0,0.3,0.3,0.2,0.8,0.2,1.0,0.4,0.42322000000000004
1.0,0.0,1.0,1.0,0.3,0.0,0.2,0.2,0.1,0.0,0.42995
1.0,0.0,0.2,0.0,0.8,1.0,0.05,0.0,1.0,1.0,0.52171
0.9,0.8,1.0,1.0,1.0,0.2,0.3,0.0,0.0,1.0,0.61333
0.9,1.0,0.2,1.0,1.0,0.6,0.2,0.2,1.0,0.4,0.6101500000000001
0.9,0.8,0.2,0.0,0.3,0.6,0.8,1.0,0.1,0.4,0.48656000000000005
1.0,0.0,0.2,0.0,0.8,0.05,0.05,0.0,1.0,1.0,0.39479000000000003
0.9,0.0,1.0,0.3,0.6,0.0,0.6,0.2,0.1,1.0,0.4831200000000001
0.9,0.8,0.0,0.0,0.8,0.6,0.0,0.0,0.1,1.0,0.38668
0.9,0.0,1.0,1.0,0.6,0.4,1.0,0.0,0.1,0.4,0.5334800000000001
0.9,0.0,1.0,0.0,0.8,0.6,0.05,1.0,0.1,0.4,0.5748300000000001
0.9,0.0,0.2,1.0,0.8,0.4,1.0,0.0,0.0,0.4,0.40365
0.9,1.0,1.0,0.3,0.0,0.6,0.05,1.0,1.0,1.0,0.7679
0.9,0.0,1.0,0.3,0.8,1.0,0.3,1.0,1.0,1.0,0.81653
0.9,0.0,0.0,1.0,0.8,0.2,0.4,0.2,1.0,1.0,0.51007
0.9,1.0,0.2,0.0,0.8,0.2,0.4,0.0,0.1,0.4,0.33328
0.9,1.0,0.2,1.0,0.8,0.0,0.8,0.0,0.0,1.0,0.47007000000000004
0.9,0.8,1.0,0.3,0.8,1.0,1.0,0.0,0.0,1.0,0.6600900000000001
0.9,0.0,1.0,1.0,0.0,1.0,0.05,1.0,0.0,0.4,0.6650400000000001
0.9,0.0,1.0,1.0,0.8,0.6,0.05,0.2,1.0,0.4,0.65838
0.9,1.0,0.2,1.0,1.0,0.6,0.3,0.0,0.1,0.4,0.4969400000000001
1.0,0.8,1.0,0.0,1.0,0.0,0.0,0.2,0.0,0.4,0.45308000000000004
1.0,1.0,0.2,0.3,1.0,0.2,0.4,0.2,1.0,1.0,0.56318
0.9,1.0,1.0,0.3,0.8,0.05,0.0,0.2,1.0,0.4,0.57969
0.9,0.0,1.0,1.0,1.0,1.0,0.6,0.2,0.0,1.0,0.7035899999999999
0.9,1.0,0.0,1.0,0.3,1.0,0.4,1.0,0.1,1.0,0.6668
1.0,1.0,0.2,0.3,0.3,1.0,1.0,1.0,0.0,0.0,0.5500999999999999
0.9,0.0,0.2,0.3,0.8,0.2,0.05,1.0,1.0,0.0,0.46820000000000006
1.0,0.8,1.0,0.0,0.8,0.05,0.8,0.2,0.0,1.0,0.5330600000000001
1.0,0.0,0.2,1.0,0.3,1.0,0.2,0.2,1.0,1.0,0.6201599999999999
0.9,0.8,0.0,1.0,0.3,0.4,1.0,1.0,1.0,0.0,0.58337
0.9,0.8,0.0,1.0,0.0,0.0,0.6,0.2,0.1,0.4,0.34002
1.0,1.0,0.2,1.0,1.0,0.6,0.6,0.0,0.1,1.0,0.57689
0.9,0.0,0.0,1.0,0.3,0.0,0.6,1.0,0.0,1.0,0.4632899999999999
0.9,0.0,0.0,1.0,0.8,0.4,0.3,0.0,0.0,0.0,0.30701000000000006
0.9,0.8,0.0,0.3,1.0,1.0,0.4,0.0,0.1,0.0,0.397
0.9,1.0,1.0,1.0,0.0,0.05,0.8,0.2,0.0,0.4,0.5232100000000001
0.9,1.0,1.0,1.0,0.0,0.05,1.0,1.0,0.1,0.4,0.64644
1.0,0.8,1.0,0.3,0.6,0.05,0.05,1.0,0.0,1.0,0.63127
0.9,0.8,1.0,0.0,0.8,0.05,0.4,0.2,0.0,0.0,0.40981000000000006
0.9,1.0,1.0,0.3,1.0,0.4,0.8,1.0,0.0,0.4,0.6731900000000001
0.9,0.8,1.0,1.0,0.3,0.4,0.05,0.0,0.0,0.0,0.48504
0.9,0.0,0.2,0.0,0.0,0.0,0.3,0.0,1.0,1.0,0.33303000000000005
1.0,1.0,0.2,0.0,0.0,0.0,0.3,0.0,1.0,0.4,0.34968
0.9,0.8,0.2,0.0,0.3,0.05,0.05,1.0,1.0,0.0,0.4379799999999999
0.9,1.0,0.0,1.0,0.3,0.4,1.0,1.0,1.0,0.4,0.63665
0.9,0.0,0.2,0.3,0.0,0.2,0.8,1.0,1.0,0.0,0.4398099999999999
1.0,1.0,0.2,0.3,0.0,0.2,0.4,0.2,0.1,0.4,0.34653
0.9,0.0,0.0,0.0,0.8,1.0,1.0,1.0,0.1,0.0,0.4535400000000001
1.0,1.0,1.0,1.0,0.8,0.2,0.05,1.0,0.0,0.4,0.68819
0.9,0.8,0.0,1.0,0.3,1.0,0.8,0.2,0.0,1.0,0.5502900000000001
0.9,1.0,0.0,0.3,0.0,1.0,0.4,0.2,0.0,0.0,0.36017
0.9,0.0,1.0,1.0,0.0,1.0,0.05,1.0,0.1,0.4,0.67503
1.0,0.8,0.2,0.3,1.0,0.2,0.0,0.0,0.0,0.4,0.35002
0.9,0.0,0.2,0.0,0.8,0.6,0.3,1.0,1.0,1.0,0.5998300000000001
0.9,1.0,0.0,0.0,0.3,0.05,1.0,1.0,0.0,0.4,0.38978999999999997
0.9,0.8,0.0,0.3,0.3,1.0,0.3,1.0,1.0,0.4,0.60997
0.9,1.0,0.2,0.3,0.0,0.2,0.2,0.0,0.1,0.4,0.30322
1.0,0.0,0.0,1.0,0.8,1.0,1.0,1.0,0.0,0.0,0.55374
1.0,1.0,0.0,0.3,0.8,0.05,1.0,0.0,1.0,0.0,0.38998000000000005
0.9,0.8,1.0,0.3,0.6,0.4,0.05,0.2,1.0,0.4,0.60144
0.9,1.0,0.2,1.0,0.8,1.0,1.0,0.2,1.0,1.0,0.73689
0.9,1.0,0.2,0.3,0.6,0.6,0.0,0.0,1.0,0.0,0.44001
0.9,0.0,0.2,1.0,0.8,0.0,0.4,0.0,0.0,0.0,0.29020999999999997
0.9,0.8,0.2,0.3,0.3,1.0,1.0,0.2,0.0,1.0,0.52013
1.0,0.0,1.0,1.0,0.6,0.4,1.0,1.0,1.0,0.0,0.7266199999999999
0.9,0.8,0.2,0.3,0.8,0.2,0.4,0.0,0.1,0.0,0.31006
0.9,1.0,0.2,1.0,1.0,1.0,0.8,1.0,0.0,0.4,0.6902900000000001
0.9,1.0,0.0,0.0,1.0,0.6,0.0,1.0,0.1,0.4,0.48662
0.9,0.0,0.2,1.0,0.3,0.05,0.05,0.2,0.0,0.0,0.27843999999999997
0.9,0.8,0.0,1.0,0.8,0.0,0.3,0.2,0.1,1.0,0.44338000000000005
0.9,0.8,0.2,1.0,0.8,0.2,0.8,1.0,1.0,1.0,0.71657
0.9,0.0,0.0,0.0,0.0,0.05,0.8,0.0,0.1,1.0,0.23320000000000002
0.9,0.8,0.2,0.0,0.0,0.05,0.3,0.0,0.1,0.4,0.24314
0.9,0.8,1.0,1.0,0.0,0.6,0.8,0.0,1.0,1.0,0.71657
0.9,0.0,1.0,0.0,0.6,1.0,1.0,0.0,1.0,0.0,0.56339
0.9,1.0,1.0,1.0,0.6,1.0,0.3,1.0,0.0,0.4,0.78007
1.0,0.0,0.0,0.0,1.0,0.05,0.2,0.2,0.1,0.4,0.25665000000000004
1.0,0.8,0.0,1.0,0.8,1.0,0.0,0.0,0.1,1.0,0.55031
1.0,0.8,1.0,0.0,1.0,0.6,0.6,0.0,0.1,1.0,0.59657
0.9,0.8,0.0,0.3,0.6,0.05,0.2,0.0,0.1,0.0,0.23668
1.0,0.8,1.0,0.3,0.0,0.6,0.3,0.2,0.0,0.0,0.46656000000000003
1.0,0.0,1.0,1.0,0.6,0.05,1.0,0.0,0.1,0.0,0.45675
0.9,0.8,0.0,0.0,0.8,0.0,1.0,1.0,0.1,1.0,0.47311999999999993
0.9,1.0,1.0,0.0,1.0,0.6,1.0,1.0,0.1,0.0,0.64656
0.9,0.8,0.2,0.3,0.6,1.0,0.6,0.0,1.0,0.4,0.54013
0.9,0.8,0.0,0.3,0.8,0.0,1.0,1.0,0.1,0.4,0.44324
0.9,1.0,0.0,1.0,0.0,0.0,0.6,1.0,0.0,0.0,0.40995
0.9,1.0,0.0,0.0,0.0,0.6,0.05,0.2,0.0,1.0,0.36488
1.0,1.0,0.2,0.0,0.8,0.05,0.0,0.0,0.1,0.0,0.26991
1.0,1.0,0.0,1.0,0.8,0.0,0.05,0.0,1.0,0.4,0.46166999999999997
0.9,1.0,0.0,1.0,1.0,1.0,0.6,0.2,1.0,0.4,0.6436499999999999
0.9,1.0,0.0,1.0,0.0,1.0,0.6,1.0,0.0,1.0,0.64345
0.9,0.0,0.0,1.0,0.0,0.6,0.4,1.0,0.1,0.0,0.42682000000000003
0.9,0.0,1.0,0.3,0.8,0.2,0.2,1.0,1.0,0.0,0.60641
1.0,1.0,0.2,0.3,0.8,0.0,0.05,1.0,0.0,0.0,0.41817000000000004
1.0,1.0,1.0,1.0,0.0,0.2,0.2,0.2,1.0,0.4,0.6331
0.9,1.0,0.2,1.0,0.6,0.05,0.6,0.0,1.0,1.0,0.55661
0.9,0.0,0.2,1.0,0.0,0.2,0.2,0.2,0.1,0.0,0.29344000000000003
0.9,0.0,1.0,1.0,1.0,0.4,0.05,0.2,0.1,0.4,0.55511
1.0,0.0,0.2,0.0,0.8,0.4,0.8,0.0,0.1,1.0,0.37669
1.0,0.0,1.0,1.0,0.3,0.05,0.8,1.0,0.0,0.0,0.55324
1.0,1.0,0.0,0.0,0.3,0.6,0.4,1.0,0.0,0.4,0.45322000000000007
0.9,0.8,0.0,0.0,0.6,1.0,0.3,1.0,0.0,1.0,0.55999
1.0,1.0,1.0,1.0,0.8,1.0,0.4,0.2,0.1,0.4,0.7101900000000001
0.9,0.8,0.0,0.3,0.0,0.05,0.4,1.0,0.1,0.0,0.33648
0.9,0.8,1.0,0.3,0.8,0.0,0.2,1.0,1.0,0.0,0.63297
0.9,0.8,0.2,1.0,0.0,0.2,0.4,0.2,0.0,0.4,0.38337
0.9,1.0,0.2,1.0,0.8,0.05,0.05,0.0,0.0,1.0,0.45170000000000005
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.4,0.28345
0.9,1.0,0.2,0.3,0.8,1.0,0.2,0.0,0.0,0.0,0.41359
0.9,1.0,0.0,0.3,0.8,0.05,0.6,0.2,0.0,0.4,0.33333
0.9,0.0,0.2,1.0,0.8,0.0,0.0,1.0,0.0,1.0,0.50995
0.9,0.8,0.2,1.0,0.8,1.0,0.2,1.0,1.0,0.4,0.7434700000000001
0.9,0.8,0.0,1.0,1.0,0.2,0.4,1.0,0.0,1.0,0.58337
0.9,0.0,0.0,0.0,0.6,0.05,0.4,1.0,0.0,0.4,0.32319000000000003
0.9,1.0,1.0,0.0,0.6,0.6,0.8,1.0,0.0,0.0,0.60317
1.0,0.8,0.2,1.0,0.8,0.4,0.6,0.2,0.0,1.0,0.5401400000000001
1.0,1.0,0.0,1.0,0.6,0.2,0.05,0.2,0.1,1.0,0.47170000000000006
0.9,0.0,1.0,1.0,0.8,0.0,0.8,1.0,0.1,0.0,0.57996
1.0,1.0,0.2,0.0,0.6,0.6,0.4,0.0,0.0,0.0,0.33340000000000003
0.9,0.0,0.0,0.0,0.8,0.4,1.0,0.2,1.0,1.0,0.45663
0.9,1.0,1.0,0.3,0.8,0.0,1.0,1.0,0.1,0.0,0.5831
0.9,0.8,0.2,1.0,1.0,0.6,0.0,0.2,1.0,0.0,0.5501900000000001
0.9,0.8,0.2,1.0,0.0,0.6,0.8,1.0,0.1,1.0,0.62666
0.9,0.8,0.0,0.3,0.0,0.05,0.05,1.0,1.0,1.0,0.5146000000000001
1.0,0.0,0.2,0.0,1.0,0.6,0.3,0.0,1.0,0.0,0.39008
0.9,1.0,1.0,0.3,0.3,0.4,0.8,0.2,0.1,0.4,0.52986
0.9,0.0,0.2,1.0,0.0,0.05,0.4,1.0,0.0,0.0,0.37665
0.9,1.0,0.2,0.0,0.8,0.0,0.6,1.0,1.0,1.0,0.59629
0.9,1.0,1.0,1.0,1.0,0.6,0.2,0.2,1.0,0.4,0.74335
0.9,0.8,0.2,0.3,0.8,1.0,0.3,0.2,1.0,0.0,0.5301500000000001
1.0,1.0,0.2,1.0,1.0,0.4,0.3,0.0,0.0,0.4,0.47022
0.9,0.0,0.0,1.0,0.8,0.4,0.05,1.0,1.0,0.4,0.57172
0.9,0.0,0.2,1.0,0.8,1.0,0.6,0.2,0.0,0.4,0.49709000000000003
1.0,0.0,0.2,1.0,0.6,1.0,0.3,1.0,0.1,0.0,0.56029
0.9,1.0,0.2,1.0,0.0,0.4,0.3,0.2,0.1,1.0,0.49000000000000005
0.9,0.8,0.2,0.3,0.3,0.0,1.0,1.0,0.1,1.0,0.50308
1.0,0.8,1.0,1.0,1.0,0.2,1.0,0.2,1.0,0.4,0.7133
1.0,1.0,1.0,0.0,0.8,0.0,0.6,0.0,1.0,1.0,0.60628
0.9,1.0,0.0,0.3,0.3,1.0,1.0,0.0,0.1,0.0,0.3836
1.0,0.0,0.0,0.3,1.0,0.6,0.6,1.0,1.0,0.4,0.5700200000000001
0.9,1.0,1.0,1.0,0.8,0.4,0.3,0.0,0.0,1.0,0.64001
0.9,0.8,0.0,1.0,1.0,0.2,0.0,0.2,0.0,0.0,0.36355000000000004
1.0,1.0,0.0,1.0,0.3,1.0,0.05,0.2,0.1,1.0,0.55854
0.9,0.8,0.0,0.3,0.0,1.0,0.05,0.0,0.1,0.4,0.35847
1.0,1.0,0.2,1.0,1.0,0.05,0.2,1.0,0.1,0.4,0.5633100000000001
0.9,0.0,1.0,0.3,1.0,1.0,0.4,0.0,1.0,0.4,0.64009
0.9,0.8,0.0,0.3,0.0,0.6,0.8,0.2,0.0,1.0,0.4066700000000001
0.9,0.8,1.0,1.0,1.0,0.05,0.4,0.0,1.0,1.0,0.69653
0.9,1.0,0.2,1.0,0.8,0.05,0.3,0.0,0.0,0.4,0.4001100000000001
0.9,0.8,0.2,0.0,0.6,0.6,0.6,0.0,1.0,0.4,0.45663
0.9,1.0,1.0,0.0,0.8,1.0,0.0,0.0,0.1,1.0,0.61994
0.9,1.0,0.0,0.0,0.8,0.0,0.6,0.2,0.1,0.0,0.26661999999999997
0.9,1.0,1.0,0.0,0.3,1.0,1.0,1.0,0.0,0.4,0.6832100000000001
0.9,1.0,0.2,1.0,0.6,0.2,0.05,1.0,0.0,0.4,0.5316400000000001
0.9,1.0,1.0,0.3,1.0,0.6,0.2,0.2,1.0,0.0,0.63325
0.9,0.0,0.2,0.3,0.6,0.2,0.0,0.2,0.0,1.0,0.34661000000000003
0.9,0.8,0.0,0.0,1.0,0.0,0.05,1.0,0.0,0.4,0.38482000000000005
0.9,0.8,0.2,1.0,0.6,0.4,0.2,0.0,1.0,1.0,0.57669
0.9,1.0,0.0,0.3,1.0,1.0,0.05,1.0,1.0,0.4,0.6617
1.0,0.8,0.0,0.3,1.0,1.0,1.0,0.2,1.0,0.0,0.5435800000000001
0.9,0.8,1.0,0.3,1.0,0.4,0.4,1.0,0.0,1.0,0.70645
0.9,0.0,0.2,1.0,1.0,0.4,0.0,1.0,0.1,0.0,0.48684000000000005
0.9,1.0,1.0,0.0,1.0,0.2,0.05,0.2,0.1,1.0,0.5547300000000001
1.0,0.0,0.0,1.0,0.0,0.4,0.8,0.2,1.0,0.4,0.44676
